,loss,accuracy,val_loss,val_accuracy
0,1.932016385972292,0.24335801601409912,1.9355875611305238,0.23906250298023224
1,1.8825335445016007,0.27653539180755615,1.8857399106025696,0.27031248807907104
2,1.8434808464519483,0.2928984463214874,1.8655602157115936,0.2640624940395355
3,1.8081268792559695,0.3134067952632904,1.848499196767807,0.2828125059604645
4,1.7912058995414277,0.32649722695350647,1.830464631319046,0.28125
5,1.7727594384713274,0.3275880813598633,1.8142875611782074,0.296875
6,1.7571575613152932,0.3427511751651764,1.8194079041481017,0.2906250059604645
7,1.7448083809785706,0.3382786214351654,1.8050456643104553,0.3046875
8,1.730678790630217,0.3507145047187805,1.7940175831317902,0.3046875
9,1.7183443653007442,0.3551870882511139,1.8051524221897126,0.2890625
10,1.7140352422335137,0.3551870882511139,1.7782170236110688,0.3046875
11,1.699752159319957,0.3634776771068573,1.7867829024791717,0.32499998807907104
12,1.6940433481624657,0.3654412627220154,1.7764820218086244,0.30781251192092896
13,1.6799912032532798,0.36773207783699036,1.7825325846672058,0.3125
14,1.6802104479798161,0.3742772936820984,1.7663640320301055,0.3218750059604645
15,1.6714081682945086,0.37689539790153503,1.7733325242996216,0.30781251192092896
16,1.6575100995779843,0.38158613443374634,1.7711439311504364,0.3125
17,1.6589909520809323,0.3795134723186493,1.7732770025730134,0.2984375059604645
18,1.6595127354976953,0.37580451369285583,1.772758173942566,0.3062500059604645
19,1.653778463969434,0.3820224702358246,1.7691785752773286,0.3140625059604645
20,1.6424851573591626,0.38878586888313293,1.7590628564357758,0.3187499940395355
21,1.634497187175836,0.3874768316745758,1.7698301911354064,0.3062500059604645
22,1.6336619598441313,0.3922766447067261,1.7770984828472138,0.3265624940395355
23,1.628412572705812,0.38736772537231445,1.7714670300483704,0.3046875
24,1.628430272977069,0.39653104543685913,1.7605987727642058,0.3296875059604645
25,1.6155410460795339,0.3935856819152832,1.7672015607357026,0.3187499940395355
26,1.6205784574620814,0.3957674205303192,1.7589559257030487,0.3203125
27,1.6095360816077733,0.4004581570625305,1.753539788722992,0.3375000059604645
28,1.614087379211504,0.39587652683258057,1.756142508983612,0.3265624940395355
29,1.6064687581206403,0.40722155570983887,1.7552934348583222,0.3218750059604645
